 ,Label,Area,Mean,XM,YM,Perim.,Circ.,IntDen,RawIntDen,AR,Round,Solidity
817,10_Plate_001.tif,15.603,255.000,13733.838,625.218,14.061,0.992,3978.849,11730,1.245,0.803,0.920
818,10_Plate_001.tif,40.026,255.000,24309.231,627.963,30.734,0.533,10206.612,30090,1.202,0.832,0.771
819,10_Plate_001.tif,11.533,255.000,9137.141,628.987,23.462,0.263,2940.888,8670,4.889,0.205,0.576
820,10_Plate_001.tif,31.885,255.000,17482.881,630.875,32.863,0.371,8130.691,23970,1.506,0.664,0.696
821,10_Plate_001.tif,42.740,214.524,15120.598,632.273,28.604,0.656,9168.651,27030,1.802,0.555,0.837
822,10_Plate_001.tif,11.533,255.000,17572.168,630.614,13.719,0.770,2940.888,8670,1.440,0.694,0.800
823,10_Plate_001.tif,22.387,255.000,18571.301,638.852,39.770,0.178,5708.783,16830,11.672,0.086,0.677
824,10_Plate_001.tif,20.013,255.000,4057.703,633.767,21.815,0.528,5103.306,15045,1.433,0.698,0.711
825,10_Plate_001.tif,11.194,255.000,5575.943,636.055,13.237,0.803,2854.391,8415,1.845,0.542,0.846
826,10_Plate_001.tif,23.405,206.957,25196.574,637.158,19.344,0.786,4843.816,14280,1.252,0.799,0.841
827,10_Plate_001.tif,45.453,255.000,23670.707,639.096,31.557,0.574,11590.559,34170,1.501,0.666,0.810
828,10_Plate_001.tif,31.885,252.287,21750.193,639.948,39.029,0.263,8044.194,23715,1.180,0.848,0.601
829,10_Plate_001.tif,42.740,255.000,10507.031,643.093,34.511,0.451,10898.585,32130,1.312,0.762,0.722
830,10_Plate_001.tif,25.101,255.000,10671.434,647.681,44.711,0.158,6400.757,18870,10.504,0.095,0.569
831,10_Plate_001.tif,15.943,255.000,18027.652,643.075,26.757,0.280,4065.345,11985,6.103,0.164,0.570
832,10_Plate_001.tif,15.264,255.000,15385.433,643.778,23.803,0.339,3892.352,11475,2.310,0.433,0.539
833,10_Plate_001.tif,14.247,255.000,2559.628,644.272,17.014,0.618,3632.862,10710,1.507,0.664,0.730
834,10_Plate_001.tif,13.229,255.000,6383.115,645.692,17.355,0.552,3373.372,9945,2.435,0.411,0.750
835,10_Plate_001.tif,41.383,252.910,8881.470,650.541,40.759,0.313,10466.102,30855,1.310,0.763,0.635
836,10_Plate_001.tif,28.832,255.000,22489.099,651.605,25.592,0.553,7352.220,21675,3.549,0.282,0.791
837,10_Plate_001.tif,12.211,255.000,2813.095,651.362,17.014,0.530,3113.882,9180,2.775,0.360,0.742
838,10_Plate_001.tif,42.061,255.000,18567.217,664.296,63.972,0.129,10725.592,31620,16.751,0.060,0.611
839,10_Plate_001.tif,10.176,255.000,25693.691,651.970,11.731,0.929,2594.901,7650,1.595,0.627,0.882
840,10_Plate_001.tif,64.449,252.316,25667.806,656.684,39.311,0.524,16261.382,47940,1.154,0.866,0.771
841,10_Plate_001.tif,20.691,255.000,8955.398,655.828,24.427,0.436,5276.299,15555,1.383,0.723,0.642
842,10_Plate_001.tif,28.493,255.000,9130.301,664.094,54.712,0.120,7265.724,21420,14.422,0.069,0.514
843,10_Plate_001.tif,42.061,250.887,2339.426,657.475,35.676,0.415,10552.599,31110,1.374,0.728,0.699
844,10_Plate_001.tif,18.317,255.000,13719.731,659.818,36.499,0.173,4670.822,13770,5.817,0.172,0.384
845,10_Plate_001.tif,43.757,255.000,12922.894,658.244,27.239,0.741,11158.076,32895,1.400,0.714,0.857
846,10_Plate_001.tif,15.603,255.000,13723.228,657.681,29.228,0.230,3978.849,11730,7.199,0.139,0.484
847,10_Plate_001.tif,40.026,255.000,4178.998,661.501,31.075,0.521,10206.612,30090,1.038,0.964,0.797
848,10_Plate_001.tif,14.925,255.000,6601.287,660.229,15.708,0.760,3805.855,11220,1.361,0.735,0.830
849,10_Plate_001.tif,16.621,255.000,354.112,661.078,14.884,0.943,4238.339,12495,1.189,0.841,0.883
850,10_Plate_001.tif,24.083,251.408,8524.361,664.972,31.557,0.304,6054.770,17850,1.958,0.511,0.597
851,10_Plate_001.tif,10.515,255.000,18553.995,664.822,13.861,0.688,2681.398,7905,1.845,0.542,0.785
852,10_Plate_001.tif,44.096,204.000,11480.741,667.684,26.956,0.763,8995.658,26520,1.642,0.609,0.864
853,10_Plate_001.tif,33.581,234.394,5668.093,669.814,30.251,0.461,7871.201,23205,1.805,0.554,0.725
854,10_Plate_001.tif,28.493,255.000,10671.555,678.558,62.184,0.093,7265.724,21420,18.479,0.054,0.493
855,10_Plate_001.tif,14.247,236.786,13274.756,666.764,14.543,0.846,3373.372,9945,1.424,0.702,0.848
856,10_Plate_001.tif,16.282,255.000,22734.954,667.734,27.298,0.275,4151.842,12240,1.513,0.661,0.565
857,10_Plate_001.tif,40.026,255.000,2018.874,671.170,36.899,0.369,10206.612,30090,1.442,0.693,0.720
858,10_Plate_001.tif,22.048,255.000,6621.357,669.894,17.838,0.871,5622.286,16575,1.286,0.778,0.872
859,10_Plate_001.tif,75.642,252.713,8962.437,673.266,43.288,0.507,19115.773,56355,1.200,0.833,0.791
860,10_Plate_001.tif,21.709,255.000,511.130,672.521,23.121,0.510,5535.789,16320,1.374,0.728,0.731
861,10_Plate_001.tif,12.890,255.000,15740.934,671.137,15.367,0.686,3286.875,9690,1.730,0.578,0.809
862,10_Plate_001.tif,11.194,255.000,22654.304,671.564,13.037,0.828,2854.391,8415,1.654,0.605,0.805
863,10_Plate_001.tif,52.916,251.731,21374.195,676.365,39.111,0.435,13320.493,39270,1.294,0.773,0.752
864,10_Plate_001.tif,34.938,255.000,12732.359,676.431,26.615,0.620,8909.161,26265,2.268,0.441,0.789
865,10_Plate_001.tif,17.978,255.000,3086.895,675.756,15.225,0.975,4584.326,13515,1.303,0.768,0.938
866,10_Plate_001.tif,24.083,255.000,4876.205,678.357,30.051,0.335,6141.266,18105,1.137,0.880,0.626
867,10_Plate_001.tif,20.691,255.000,5926.516,676.700,19.826,0.661,5276.299,15555,2.638,0.379,0.819
868,10_Plate_001.tif,11.194,255.000,4534.751,679.171,25.168,0.222,2854.391,8415,6.227,0.161,0.559
869,10_Plate_001.tif,21.370,255.000,15988.597,681.195,25.109,0.426,5449.293,16065,1.125,0.889,0.649
870,10_Plate_001.tif,22.727,255.000,7056.646,680.417,25.450,0.441,5795.280,17085,1.441,0.694,0.698
871,10_Plate_001.tif,22.727,255.000,9040.139,682.868,19.003,0.791,5795.280,17085,1.821,0.549,0.843
872,10_Plate_001.tif,31.885,255.000,18562.665,691.167,51.418,0.152,8130.691,23970,14.324,0.070,0.651
873,10_Plate_001.tif,24.423,255.000,12832.104,683.807,22.297,0.617,6227.763,18360,1.071,0.934,0.762
874,10_Plate_001.tif,15.943,255.000,18374.782,684.377,29.569,0.229,4065.345,11985,1.675,0.597,0.514
875,10_Plate_001.tif,17.639,215.769,8642.969,686.398,17.014,0.766,3805.855,11220,1.582,0.632,0.794
876,10_Plate_001.tif,18.317,255.000,23980.824,686.652,16.873,0.809,4670.822,13770,1.224,0.817,0.871
877,10_Plate_001.tif,17.299,255.000,15308.729,689.523,17.838,0.683,4411.332,13005,1.053,0.949,0.785
878,10_Plate_001.tif,214.715,200.616,15347.339,699.726,64.762,0.643,43075.362,126990,1.868,0.535,0.871
879,10_Plate_001.tif,18.656,194.727,3774.011,692.515,16.873,0.823,3632.862,10710,1.102,0.908,0.894
880,10_Plate_001.tif,20.691,255.000,17179.588,692.988,28.886,0.312,5276.299,15555,1.565,0.639,0.604
881,10_Plate_001.tif,14.247,255.000,24287.559,692.223,15.849,0.713,3632.862,10710,2.174,0.460,0.800
882,10_Plate_001.tif,22.048,255.000,9123.691,700.439,44.711,0.139,5622.286,16575,12.845,0.078,0.461
883,10_Plate_001.tif,15.943,249.574,4781.976,693.449,14.543,0.947,3978.849,11730,1.569,0.637,0.887
884,10_Plate_001.tif,46.471,251.277,17170.731,698.576,46.442,0.271,11677.056,34425,3.255,0.307,0.563
885,10_Plate_001.tif,18.656,255.000,10074.416,696.389,20.509,0.557,4757.319,14025,1.689,0.592,0.738
886,10_Plate_001.tif,182.491,255.000,10671.911,783.516,379.327,0.016,46535.230,137190,117.428,0.009,0.400
887,10_Plate_001.tif,10.854,255.000,9352.668,697.055,14.061,0.690,2767.895,8160,2.127,0.470,0.821
888,10_Plate_001.tif,15.264,209.667,4941.546,698.586,19.344,0.513,3200.378,9435,1.250,0.800,0.667
889,10_Plate_001.tif,11.194,255.000,19417.404,697.508,13.037,0.828,2854.391,8415,1.141,0.876,0.815
890,10_Plate_001.tif,17.299,255.000,4090.074,701.160,27.722,0.283,4411.332,13005,2.577,0.388,0.637
891,10_Plate_001.tif,28.493,203.393,4949.195,699.167,23.462,0.650,5795.280,17085,1.241,0.806,0.774
892,10_Plate_001.tif,11.533,255.000,17293.227,698.791,27.722,0.189,2940.888,8670,1.285,0.778,0.472
893,10_Plate_001.tif,21.031,255.000,17178.791,702.247,32.381,0.252,5362.796,15810,2.130,0.470,0.461
894,10_Plate_001.tif,22.387,255.000,5902.676,703.191,33.687,0.248,5708.783,16830,2.276,0.439,0.641
895,10_Plate_001.tif,21.031,250.887,15919.861,703.137,30.734,0.280,5276.299,15555,1.964,0.509,0.515
896,10_Plate_001.tif,14.247,255.000,25059.725,702.471,19.003,0.496,3632.862,10710,3.043,0.329,0.694
897,10_Plate_001.tif,36.634,255.000,13187.251,708.433,29.086,0.544,9341.645,27540,1.851,0.540,0.761
898,10_Plate_001.tif,186.222,255.000,16084.547,712.949,52.948,0.835,47486.694,139995,1.118,0.894,0.917
899,10_Plate_001.tif,187.240,255.000,23567.042,711.783,51.583,0.884,47746.184,140760,1.043,0.959,0.938
900,10_Plate_001.tif,54.951,212.500,11990.295,709.280,31.616,0.691,11677.056,34425,1.575,0.635,0.893
901,10_Plate_001.tif,255.080,255.000,18366.759,713.216,61.043,0.860,65045.526,191760,1.269,0.788,0.937
902,10_Plate_001.tif,66.484,255.000,23633.247,713.760,39.170,0.545,16953.355,49980,3.251,0.308,0.879
903,10_Plate_001.tif,10.176,255.000,13389.866,711.124,12.555,0.811,2594.901,7650,1.484,0.674,0.800
904,10_Plate_001.tif,25.440,200.600,25093.704,712.541,19.344,0.854,5103.306,15045,1.582,0.632,0.893
905,10_Plate_001.tif,18.656,255.000,9120.278,718.743,36.758,0.174,4757.319,14025,9.494,0.105,0.545
906,10_Plate_001.tif,24.762,255.000,9699.480,715.875,28.404,0.386,6314.260,18615,1.481,0.675,0.679
907,10_Plate_001.tif,19.335,246.053,13801.594,714.190,19.826,0.618,4757.319,14025,1.205,0.830,0.797
908,10_Plate_001.tif,13.229,255.000,22422.032,717.658,16.532,0.608,3373.372,9945,1.650,0.606,0.750
909,10_Plate_001.tif,11.872,255.000,8688.751,717.090,13.378,0.834,3027.385,8925,1.178,0.849,0.814
910,10_Plate_001.tif,11.533,255.000,19777.331,717.000,13.520,0.793,2940.888,8670,1.202,0.832,0.791
911,10_Plate_001.tif,38.669,255.000,5376.299,720.151,36.982,0.355,9860.625,29070,1.682,0.595,0.669
912,10_Plate_001.tif,11.194,255.000,6446.630,718.122,13.037,0.828,2854.391,8415,1.327,0.754,0.786
913,10_Plate_001.tif,14.247,194.286,13549.159,718.950,16.049,0.695,2767.895,8160,1.822,0.549,0.816
914,10_Plate_001.tif,239.138,254.638,18546.191,789.213,318.332,0.030,60893.684,179520,69.679,0.014,0.432
915,10_Plate_001.tif,25.101,255.000,8727.101,721.253,41.158,0.186,6400.757,18870,2.371,0.422,0.546
916,10_Plate_001.tif,25.440,255.000,9521.689,724.127,28.404,0.396,6487.253,19125,1.376,0.727,0.630
917,10_Plate_001.tif,11.194,255.000,15079.076,722.675,14.202,0.697,2854.391,8415,1.710,0.585,0.786
918,10_Plate_001.tif,22.387,255.000,489.605,724.899,18.661,0.808,5708.783,16830,1.516,0.660,0.841
919,10_Plate_001.tif,66.484,208.163,9882.975,729.321,33.604,0.740,13839.474,40800,1.829,0.547,0.905
920,10_Plate_001.tif,100.743,254.141,11458.546,730.818,92.742,0.147,25603.026,75480,1.771,0.565,0.459
921,10_Plate_001.tif,30.528,255.000,1256.047,729.418,22.497,0.758,7784.704,22950,1.388,0.720,0.853
922,10_Plate_001.tif,40.704,255.000,2160.546,730.455,26.133,0.749,10379.605,30600,1.966,0.509,0.860
923,10_Plate_001.tif,10.176,255.000,20256.436,728.208,13.378,0.714,2594.901,7650,1.358,0.736,0.769
924,10_Plate_001.tif,34.259,255.000,9115.764,742.468,71.244,0.085,8736.168,25755,20.890,0.048,0.487
925,10_Plate_001.tif,30.867,255.000,13912.072,734.680,43.571,0.204,7871.201,23205,1.251,0.800,0.488
926,10_Plate_001.tif,11.872,255.000,6476.204,733.081,13.578,0.809,3027.385,8925,1.213,0.824,0.854
927,10_Plate_001.tif,10.515,255.000,1439.993,734.824,11.390,1.000,2681.398,7905,1.246,0.803,0.861
928,10_Plate_001.tif,37.652,250.405,11536.446,737.992,42.747,0.259,9428.141,27795,1.443,0.693,0.592
929,10_Plate_001.tif,34.599,247.500,9938.491,742.001,38.005,0.301,8563.174,25245,1.092,0.916,0.609
930,10_Plate_001.tif,14.925,255.000,16303.939,747.048,37.357,0.134,3805.855,11220,15.234,0.066,0.698
931,10_Plate_001.tif,12.551,255.000,23852.988,739.418,14.202,0.782,3200.378,9435,1.648,0.607,0.831
932,10_Plate_001.tif,13.907,255.000,4244.066,741.076,15.367,0.740,3546.365,10455,1.193,0.838,0.796
933,10_Plate_001.tif,10.515,255.000,20800.411,742.415,11.872,0.937,2681.398,7905,1.159,0.863,0.838
934,10_Plate_001.tif,27.136,255.000,8020.057,744.336,24.144,0.585,6919.737,20400,1.181,0.847,0.780
935,10_Plate_001.tif,24.083,204.718,15359.853,745.573,25.733,0.457,4930.312,14535,1.470,0.680,0.721
936,10_Plate_001.tif,18.995,255.000,1590.825,743.458,26.415,0.342,4843.816,14280,1.578,0.634,0.696
937,10_Plate_001.tif,90.567,242.584,22873.126,747.866,59.820,0.318,21970.164,64770,1.585,0.631,0.733
938,10_Plate_001.tif,26.458,245.192,14053.586,746.135,24.286,0.564,6487.253,19125,1.988,0.503,0.739
939,10_Plate_001.tif,31.546,222.097,13752.177,745.533,22.439,0.787,7006.234,20655,1.508,0.663,0.834
940,10_Plate_001.tif,33.242,255.000,6124.559,747.965,31.557,0.419,8476.678,24990,1.123,0.891,0.713
941,10_Plate_001.tif,29.850,226.023,20304.489,747.316,37.664,0.264,6746.743,19890,1.070,0.935,0.638
942,10_Plate_001.tif,19.335,196.842,14145.695,746.611,18.038,0.747,3805.855,11220,1.811,0.552,0.844
943,10_Plate_001.tif,13.907,255.000,13898.540,748.065,17.497,0.571,3546.365,10455,1.440,0.694,0.739
944,10_Plate_001.tif,18.995,255.000,6081.735,748.097,25.650,0.363,4843.816,14280,1.349,0.742,0.767
945,10_Plate_001.tif,12.890,255.000,12905.772,747.586,16.814,0.573,3286.875,9690,1.409,0.710,0.752
946,10_Plate_001.tif,78.017,255.000,25748.386,748.376,148.039,0.045,19894.243,58650,60.644,0.016,0.753
947,10_Plate_001.tif,10.854,255.000,25790.732,748.417,22.556,0.268,2767.895,8160,7.964,0.126,0.753
948,10_Plate_001.tif,24.083,255.000,25806.775,748.821,44.287,0.154,6141.266,18105,13.568,0.074,0.670
949,10_Plate_001.tif,13.907,255.000,8528.694,750.181,14.061,0.884,3546.365,10455,1.570,0.637,0.901
950,10_Plate_001.tif,14.247,255.000,25681.671,749.175,36.816,0.132,3632.862,10710,14.566,0.069,0.556
951,10_Plate_001.tif,17.639,255.000,25825.893,749.261,37.781,0.155,4497.829,13260,11.465,0.087,0.642
952,10_Plate_001.tif,10.515,255.000,25651.483,749.554,20.908,0.302,2681.398,7905,8.148,0.123,0.939
953,10_Plate_001.tif,15.603,255.000,25664.455,749.513,33.521,0.174,3978.849,11730,13.645,0.073,0.868
954,10_Plate_001.tif,10.176,255.000,5220.404,752.048,14.543,0.605,2594.901,7650,2.173,0.460,0.714
955,10_Plate_001.tif,28.493,255.000,25604.598,750.465,76.703,0.061,7265.724,21420,33.557,0.030,0.483
956,10_Plate_001.tif,10.515,255.000,8023.494,752.165,14.884,0.596,2681.398,7905,1.493,0.670,0.785
957,10_Plate_001.tif,11.194,255.000,25563.006,751.178,24.003,0.244,2854.391,8415,7.464,0.134,0.641
958,10_Plate_001.tif,25.440,255.000,25539.231,751.718,71.561,0.062,6487.253,19125,31.380,0.032,0.540
959,10_Plate_001.tif,20.013,224.746,48.441,754.592,33.263,0.227,4497.829,13260,3.204,0.312,0.449
960,10_Plate_001.tif,11.194,255.000,4251.558,754.602,14.884,0.635,2854.391,8415,2.137,0.468,0.815
961,10_Plate_001.tif,21.709,255.000,7150.935,755.469,24.286,0.463,5535.789,16320,1.478,0.677,0.719
962,10_Plate_001.tif,14.586,255.000,17644.709,753.728,16.673,0.659,3719.359,10965,1.709,0.585,0.789
963,10_Plate_001.tif,14.925,255.000,25444.102,752.872,37.299,0.135,3805.855,11220,14.134,0.071,0.611
964,10_Plate_001.tif,12.211,255.000,5215.524,755.533,15.367,0.650,3113.882,9180,1.571,0.637,0.766
965,10_Plate_001.tif,12.890,255.000,25178.846,756.905,17.838,0.509,3286.875,9690,1.015,0.985,0.650
966,10_Plate_001.tif,12.890,255.000,25632.361,756.751,16.532,0.593,3286.875,9690,3.026,0.330,0.800
967,10_Plate_001.tif,13.907,255.000,11425.281,758.548,13.719,0.928,3546.365,10455,1.629,0.614,0.891
968,10_Plate_001.tif,27.815,255.000,20832.166,759.699,20.791,0.809,7092.730,20910,1.065,0.939,0.832
969,10_Plate_001.tif,17.978,255.000,23405.825,758.667,15.367,0.957,4584.326,13515,1.266,0.790,0.891
970,10_Plate_001.tif,14.925,255.000,25025.282,758.670,20.167,0.461,3805.855,11220,3.064,0.326,0.672
971,10_Plate_001.tif,47.488,253.179,6041.776,761.431,39.652,0.380,12023.043,35445,1.360,0.735,0.702
972,10_Plate_001.tif,21.709,255.000,20453.535,760.292,17.696,0.871,5535.789,16320,1.071,0.934,0.889
973,10_Plate_001.tif,11.872,255.000,15314.294,761.020,13.719,0.793,3027.385,8925,1.774,0.564,0.814
974,10_Plate_001.tif,30.189,255.000,19328.974,762.294,26.074,0.558,7698.207,22695,1.690,0.592,0.761
975,10_Plate_001.tif,10.515,255.000,261.193,764.133,24.086,0.228,2681.398,7905,6.591,0.152,0.530
976,10_Plate_001.tif,19.335,255.000,9110.960,769.115,36.275,0.185,4930.312,14535,10.509,0.095,0.567
977,10_Plate_001.tif,11.533,255.000,14307.702,764.997,22.638,0.283,2940.888,8670,2.756,0.363,0.479
978,10_Plate_001.tif,27.815,251.890,4078.241,766.744,33.205,0.317,7006.234,20655,1.723,0.580,0.524
979,10_Plate_001.tif,20.352,255.000,24287.896,766.298,20.991,0.580,5189.803,15300,2.469,0.405,0.769
980,10_Plate_001.tif,22.048,255.000,7894.283,771.287,37.523,0.197,5622.286,16575,2.917,0.343,0.471
981,10_Plate_001.tif,10.854,247.031,5389.004,772.587,15.367,0.578,2681.398,7905,1.296,0.772,0.736
982,10_Plate_001.tif,12.890,255.000,7892.668,776.201,21.474,0.351,3286.875,9690,1.520,0.658,0.563
983,10_Plate_001.tif,12.890,255.000,16302.179,781.580,31.050,0.168,3286.875,9690,11.883,0.084,0.639
984,10_Plate_001.tif,33.242,234.184,7886.042,779.551,36.075,0.321,7784.704,22950,2.699,0.370,0.609
985,10_Plate_001.tif,25.779,255.000,14552.961,779.167,22.921,0.617,6573.750,19380,1.349,0.741,0.800
986,10_Plate_001.tif,40.026,226.907,15225.573,781.011,25.792,0.756,9082.155,26775,1.265,0.790,0.868
987,10_Plate_001.tif,11.533,255.000,19743.191,778.667,14.061,0.733,2940.888,8670,1.655,0.604,0.810
988,10_Plate_001.tif,14.247,255.000,3585.642,780.084,17.355,0.594,3632.862,10710,1.139,0.878,0.718
989,10_Plate_001.tif,48.167,255.000,9105.798,797.157,83.233,0.087,12282.533,36210,23.444,0.043,0.525
990,10_Plate_001.tif,44.775,255.000,4904.855,783.440,38.829,0.373,11417.566,33660,3.796,0.263,0.693
991,10_Plate_001.tif,17.639,250.096,9133.526,782.629,29.086,0.262,4411.332,13005,1.104,0.906,0.619
992,10_Plate_001.tif,10.854,247.031,23726.934,782.394,12.213,0.914,2681.398,7905,1.088,0.919,0.821
993,10_Plate_001.tif,1070.524,254.434,24092.881,797.771,223.275,0.270,272378.141,802995,6.656,0.150,0.802
994,10_Plate_001.tif,10.176,255.000,11946.787,784.236,14.684,0.593,2594.901,7650,1.236,0.809,0.698
995,10_Plate_001.tif,10.854,255.000,19015.725,786.929,13.719,0.725,2767.895,8160,1.405,0.712,0.771
996,10_Plate_001.tif,54.951,255.000,6471.807,790.828,67.632,0.151,14012.467,41310,1.449,0.690,0.437
997,10_Plate_001.tif,22.387,193.182,10967.490,789.773,20.450,0.673,4324.836,12750,1.397,0.716,0.805
998,10_Plate_001.tif,11.872,255.000,13752.583,788.560,12.072,1.000,3027.385,8925,1.262,0.793,0.921
999,10_Plate_001.tif,17.978,255.000,5401.045,791.381,17.014,0.780,4584.326,13515,1.370,0.730,0.848
1000,10_Plate_001.tif,18.317,255.000,15639.714,790.343,19.003,0.637,4670.822,13770,1.369,0.730,0.771
1001,10_Plate_001.tif,10.176,255.000,13599.146,790.410,19.544,0.335,2594.901,7650,4.797,0.208,0.638
1002,10_Plate_001.tif,736.409,255.000,17618.884,808.208,337.890,0.081,187784.358,553605,16.506,0.061,0.570
1003,10_Plate_001.tif,23.405,255.000,4477.978,794.987,29.769,0.332,5968.273,17595,3.106,0.322,0.619
1004,10_Plate_001.tif,10.515,205.645,6913.535,793.675,11.731,0.960,2162.418,6375,1.127,0.887,0.873
1005,10_Plate_001.tif,11.533,255.000,12205.814,794.820,12.555,0.919,2940.888,8670,1.170,0.855,0.850
1006,10_Plate_001.tif,12.551,255.000,25298.596,795.692,19.344,0.421,3200.378,9435,1.888,0.530,0.718
1007,10_Plate_001.tif,39.348,255.000,3057.870,797.065,42.465,0.274,10033.618,29580,2.258,0.443,0.576
1008,10_Plate_001.tif,30.189,217.753,5981.493,798.126,22.980,0.718,6573.750,19380,1.750,0.571,0.864
1009,10_Plate_001.tif,15.943,255.000,8075.075,802.804,26.757,0.280,4065.345,11985,2.997,0.334,0.531
1010,10_Plate_001.tif,16.621,255.000,4955.766,803.258,26.815,0.290,4238.339,12495,2.464,0.406,0.497
1011,10_Plate_001.tif,10.176,255.000,16781.596,803.106,12.896,0.769,2594.901,7650,1.766,0.566,0.882
1012,10_Plate_001.tif,15.603,255.000,11575.030,804.095,21.474,0.425,3978.849,11730,1.198,0.835,0.617
1013,10_Plate_001.tif,57.325,255.000,19929.347,806.941,34.711,0.598,14617.944,43095,2.642,0.378,0.784
1014,10_Plate_001.tif,13.907,255.000,1594.521,806.902,24.286,0.296,3546.365,10455,1.617,0.618,0.497
1015,10_Plate_001.tif,168.245,255.000,141.547,859.429,239.675,0.037,42902.368,126480,59.822,0.017,0.484
1016,10_Plate_001.tif,51.220,255.000,845.659,810.232,41.300,0.377,13061.003,38505,1.161,0.862,0.686
1017,10_Plate_001.tif,17.978,216.509,7259.361,808.251,15.367,0.957,3892.352,11475,1.346,0.743,0.906
1018,10_Plate_001.tif,34.259,252.475,24144.863,809.604,30.734,0.456,8649.671,25500,1.097,0.911,0.704
1019,10_Plate_001.tif,90.906,173.172,879.054,814.041,48.771,0.480,15742.401,46410,1.348,0.742,0.804
1020,10_Plate_001.tif,52.237,255.000,1599.169,815.523,52.007,0.243,13320.493,39270,1.728,0.579,0.558
1021,10_Plate_001.tif,14.925,255.000,4475.433,812.622,24.144,0.322,3805.855,11220,6.221,0.161,0.688
1022,10_Plate_001.tif,20.691,255.000,12085.791,814.464,34.569,0.218,5276.299,15555,1.546,0.647,0.560
1023,10_Plate_001.tif,25.101,255.000,13212.761,813.739,19.003,0.874,6400.757,18870,1.244,0.804,0.851
1024,10_Plate_001.tif,50.202,210.203,8151.556,816.307,39.794,0.398,10552.599,31110,1.181,0.847,0.682
1025,10_Plate_001.tif,14.586,255.000,23048.780,818.091,16.873,0.644,3719.359,10965,1.312,0.762,0.741
1026,10_Plate_001.tif,15.603,255.000,17059.013,818.402,17.014,0.677,3978.849,11730,1.573,0.636,0.821
1027,10_Plate_001.tif,44.436,255.000,14872.588,821.655,34.028,0.482,11331.069,33405,1.397,0.716,0.712
1028,10_Plate_001.tif,15.264,249.333,8004.050,822.193,22.156,0.391,3805.855,11220,3.053,0.328,0.698
1029,10_Plate_001.tif,31.546,255.000,1785.294,821.053,25.933,0.589,8044.194,23715,1.419,0.705,0.747
1030,10_Plate_001.tif,16.621,255.000,3430.824,820.802,14.884,0.943,4238.339,12495,1.113,0.898,0.883
1031,10_Plate_001.tif,10.176,255.000,24358.008,819.569,14.202,0.634,2594.901,7650,1.780,0.562,0.779
1032,10_Plate_001.tif,47.488,255.000,10415.080,823.371,30.251,0.652,12109.539,35700,1.103,0.906,0.819
1033,10_Plate_001.tif,12.890,255.000,14897.634,822.579,15.026,0.717,3286.875,9690,1.387,0.721,0.768
1034,10_Plate_001.tif,13.229,255.000,11496.072,822.745,22.497,0.328,3373.372,9945,1.388,0.721,0.629
1035,10_Plate_001.tif,17.299,245.000,6618.075,824.760,20.167,0.534,4238.339,12495,1.235,0.809,0.756
1036,10_Plate_001.tif,68.180,255.000,9096.427,846.987,127.180,0.053,17385.839,51255,23.934,0.042,0.369
1037,10_Plate_001.tif,11.533,255.000,2570.078,825.225,14.202,0.719,2940.888,8670,1.466,0.682,0.764
1038,10_Plate_001.tif,61.735,231.181,13149.611,830.608,46.183,0.364,14271.957,42075,4.577,0.219,0.710
1039,10_Plate_001.tif,10.176,255.000,121.530,826.364,12.213,0.857,2594.901,7650,1.431,0.699,0.833
1040,10_Plate_001.tif,16.621,255.000,16724.680,827.779,26.557,0.296,4238.339,12495,1.676,0.597,0.573
1041,10_Plate_001.tif,10.854,255.000,10225.976,830.373,14.202,0.676,2767.895,8160,1.892,0.529,0.771
1042,10_Plate_001.tif,75.981,226.540,12894.831,832.326,45.335,0.465,17212.845,50745,2.754,0.363,0.771
1043,10_Plate_001.tif,25.779,255.000,19848.788,832.434,22.638,0.632,6573.750,19380,1.133,0.882,0.804
1044,10_Plate_001.tif,29.850,255.000,20949.158,832.894,28.604,0.458,7611.711,22440,1.017,0.983,0.724
1045,10_Plate_001.tif,11.194,255.000,556.035,834.145,12.072,0.965,2854.391,8415,1.289,0.776,0.892
1046,10_Plate_001.tif,11.533,255.000,11261.434,834.201,12.413,0.941,2940.888,8670,1.283,0.780,0.907
1047,10_Plate_001.tif,22.048,255.000,14139.084,834.412,18.520,0.808,5622.286,16575,1.280,0.782,0.855
1048,10_Plate_001.tif,12.890,255.000,5288.753,835.009,13.237,0.924,3286.875,9690,1.464,0.683,0.916
1049,10_Plate_001.tif,13.568,255.000,25216.060,836.910,14.684,0.791,3459.868,10200,1.339,0.747,0.808
1050,10_Plate_001.tif,12.890,255.000,8531.374,837.783,15.508,0.673,3286.875,9690,1.195,0.836,0.717
1051,10_Plate_001.tif,29.850,255.000,4880.156,839.049,24.344,0.633,7611.711,22440,1.407,0.711,0.830
1052,10_Plate_001.tif,158.408,227.698,12898.466,843.522,62.691,0.507,36069.128,106335,1.710,0.585,0.838
1053,10_Plate_001.tif,12.211,255.000,23345.176,840.274,14.402,0.740,3113.882,9180,2.142,0.467,0.857
1054,10_Plate_001.tif,14.586,255.000,4220.429,846.074,29.686,0.208,3719.359,10965,9.410,0.106,0.667
1055,10_Plate_001.tif,33.920,255.000,7477.746,844.316,31.357,0.434,8649.671,25500,1.009,0.991,0.733
